paper1,gender1,year1,paper2,gender2,year2,qval,k
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevE.58.4937,male,1998,0.24999999999999978,False
10.1103/PhysRevA.61.033809,male,2000,10.1103/PhysRevE.58.4937,male,1998,0.49999999999999967,False
10.1103/PhysRevA.67.013816,male,2003,10.1103/PhysRevE.58.4937,male,1998,1.0,False
10.1103/PhysRevE.47.3780,male,1993,10.1103/PhysRevE.58.4937,male,1998,0.49999999999999967,False
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevE.58.4937,male,1998,0.49999999999999967,False
10.1103/PhysRevE.49.R1819,male,1994,10.1103/PhysRevE.58.4937,male,1998,0.49999999999999967,False
10.1103/PhysRevE.50.R3338,male,1994,10.1103/PhysRevE.58.4937,male,1998,0.24999999999999978,False
10.1103/PhysRevE.51.1364,male,1995,10.1103/PhysRevE.58.4937,male,1998,0.24999999999999978,False
10.1103/PhysRevE.51.2368,male,1995,10.1103/PhysRevE.58.4937,male,1998,0.49999999999999967,False
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevE.58.4937,male,1998,0.49999999999999967,False
10.1103/PhysRevE.54.1833,male,1996,10.1103/PhysRevE.58.4937,male,1998,0.49999999999999967,False
10.1103/PhysRevE.54.1870,male,1996,10.1103/PhysRevE.58.4937,male,1998,0.12499999999999889,False
10.1103/PhysRevE.55.1011,male,1997,10.1103/PhysRevE.58.4937,male,1998,0.12499999999999889,False
10.1103/PhysRevE.55.4602,male,1997,10.1103/PhysRevE.58.4937,male,1998,1.0,False
10.1103/PhysRevE.55.R6352,male,1997,10.1103/PhysRevE.58.4937,male,1998,0.12499999999999889,False
10.1103/PhysRevE.56.R2394,male,1997,10.1103/PhysRevE.58.4937,male,1998,0.49999999999999967,False
10.1103/PhysRevE.58.4890,male,1998,10.1103/PhysRevE.58.4937,male,1998,0.49999999999999967,False
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevE.62.4146,male,2000,0.07142857142857084,False
10.1103/PhysRevE.47.3780,male,1993,10.1103/PhysRevE.62.4146,male,2000,0.07142857142857084,False
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevE.62.4146,male,2000,0.07142857142857084,False
10.1103/PhysRevE.51.4860,male,1995,10.1103/PhysRevE.62.4146,male,2000,0.07142857142857084,False
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevE.62.4146,male,2000,0.14285714285714224,False
10.1103/PhysRevE.54.1833,male,1996,10.1103/PhysRevE.62.4146,male,2000,0.07142857142857084,False
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevLett.100.125002,male,2008,0.24999999999999978,False
10.1103/PhysRevA.67.013816,male,2003,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevLett.100.125002,male,2008,0.4999999999999999,False
10.1103/PhysRevE.50.R3338,male,1994,10.1103/PhysRevLett.100.125002,male,2008,0.24999999999999978,False
10.1103/PhysRevE.51.1364,male,1995,10.1103/PhysRevLett.100.125002,male,2008,0.24999999999999978,False
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevLett.100.125002,male,2008,0.4999999999999999,False
10.1103/PhysRevE.54.1833,male,1996,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.54.1870,male,1996,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.54.6769,male,1996,10.1103/PhysRevLett.100.125002,male,2008,0.07142857142857084,False
10.1103/PhysRevE.55.4602,male,1997,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.56.R2394,male,1997,10.1103/PhysRevLett.100.125002,male,2008,0.07142857142857084,False
10.1103/PhysRevE.58.4937,male,1998,10.1103/PhysRevLett.100.125002,male,2008,0.018867924528301883,False
10.1103/PhysRevE.58.R1245,male,1998,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.59.1038,male,1999,10.1103/PhysRevLett.100.125002,male,2008,0.07142857142857084,False
10.1103/PhysRevE.59.7042,male,1999,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.60.3283,male,1999,10.1103/PhysRevLett.100.125002,male,2008,0.07142857142857084,True
10.1103/PhysRevE.60.5987,male,1999,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.60.7435,male,1999,10.1103/PhysRevLett.100.125002,male,2008,0.24999999999999978,False
10.1103/PhysRevE.62.1202,male,2000,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.62.7232,male,2000,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.63.026406,male,2001,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.64.067401,male,2001,10.1103/PhysRevLett.100.125002,male,2008,0.005970149253489154,False
10.1103/PhysRevE.65.016405,male,2001,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.65.016410,male,2001,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.66.026414,male,2002,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.66.036405,male,2002,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.67.026416,male,2003,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.69.066406,male,2004,10.1103/PhysRevLett.100.125002,male,2008,0.07142857142857084,False
10.1103/PhysRevE.75.056401,male,2007,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.77.016403,male,2008,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevE.79.066406,male,2009,10.1103/PhysRevLett.100.125002,male,2008,1.0,False
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevLett.61.1611,male,1988,0.24999999999999978,False
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevLett.61.1611,male,1988,0.4999999999999999,False
10.1103/PhysRevE.50.R3338,male,1994,10.1103/PhysRevLett.61.1611,male,1988,0.24999999999999978,False
10.1103/PhysRevE.51.1364,male,1995,10.1103/PhysRevLett.61.1611,male,1988,0.24999999999999978,False
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevLett.61.1611,male,1988,0.4999999999999999,False
10.1103/PhysRevE.58.4937,male,1998,10.1103/PhysRevLett.61.1611,male,1988,0.24999999999999978,False
10.1103/PhysRevE.60.7435,male,1999,10.1103/PhysRevLett.61.1611,male,1988,0.24999999999999978,False
10.1103/PhysRevLett.100.125002,male,2008,10.1103/PhysRevLett.61.1611,male,1988,0.24999999999999978,False
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevLett.69.1383,male,1992,0.24999999999999978,False
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevLett.69.1383,male,1992,0.4999999999999999,False
10.1103/PhysRevE.50.R3338,male,1994,10.1103/PhysRevLett.69.1383,male,1992,0.24999999999999978,True
10.1103/PhysRevE.51.1364,male,1995,10.1103/PhysRevLett.69.1383,male,1992,0.24999999999999978,True
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevLett.69.1383,male,1992,0.4999999999999999,False
10.1103/PhysRevE.58.4937,male,1998,10.1103/PhysRevLett.69.1383,male,1992,0.24999999999999978,True
10.1103/PhysRevE.60.7435,male,1999,10.1103/PhysRevLett.69.1383,male,1992,0.24999999999999978,False
10.1103/PhysRevLett.100.125002,male,2008,10.1103/PhysRevLett.69.1383,male,1992,0.24999999999999978,True
10.1103/PhysRevLett.51.459,male,1983,10.1103/PhysRevLett.69.1383,male,1992,0.0029850746273529793,False
10.1103/PhysRevLett.61.1611,male,1988,10.1103/PhysRevLett.69.1383,male,1992,0.24999999999999978,False
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevLett.69.2200,male,1992,0.07142857142857084,True
10.1103/PhysRevE.47.3780,male,1993,10.1103/PhysRevLett.69.2200,male,1992,0.07142857142857084,True
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevLett.69.2200,male,1992,0.07142857142857084,True
10.1103/PhysRevE.50.R3338,male,1994,10.1103/PhysRevLett.69.2200,male,1992,0.4999999999999999,True
10.1103/PhysRevE.51.1364,male,1995,10.1103/PhysRevLett.69.2200,male,1992,0.4999999999999999,False
10.1103/PhysRevE.51.4860,male,1995,10.1103/PhysRevLett.69.2200,male,1992,0.07142857142857084,False
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevLett.69.2200,male,1992,0.14285714285714224,True
10.1103/PhysRevE.53.1844,male,1996,10.1103/PhysRevLett.69.2200,male,1992,0.009090909090908816,False
10.1103/PhysRevE.54.1833,male,1996,10.1103/PhysRevLett.69.2200,male,1992,0.07142857142857084,True
10.1103/PhysRevE.55.3328,male,1997,10.1103/PhysRevLett.69.2200,male,1992,0.009090909090908816,False
10.1103/PhysRevE.56.R2394,male,1997,10.1103/PhysRevLett.69.2200,male,1992,0.8333333333333333,True
10.1103/PhysRevE.58.4937,male,1998,10.1103/PhysRevLett.69.2200,male,1992,0.4999999999999999,True
10.1103/PhysRevE.59.7110,male,1999,10.1103/PhysRevLett.69.2200,male,1992,0.8333333333333333,False
10.1103/PhysRevE.60.7435,male,1999,10.1103/PhysRevLett.69.2200,male,1992,0.4999999999999999,False
10.1103/PhysRevE.62.4146,male,2000,10.1103/PhysRevLett.69.2200,male,1992,0.07142857142857084,False
10.1103/PhysRevE.65.056407,male,2002,10.1103/PhysRevLett.69.2200,male,1992,0.8333333333333333,True
10.1103/PhysRevE.67.036407,male,2003,10.1103/PhysRevLett.69.2200,male,1992,0.4999999999999999,False
10.1103/PhysRevE.70.066406,male,2004,10.1103/PhysRevLett.69.2200,male,1992,0.4999999999999999,False
10.1103/PhysRevE.71.036411,male,2005,10.1103/PhysRevLett.69.2200,male,1992,0.4999999999999999,False
10.1103/PhysRevLett.100.125002,male,2008,10.1103/PhysRevLett.69.2200,male,1992,0.4999999999999999,False
10.1103/PhysRevLett.61.1611,male,1988,10.1103/PhysRevLett.69.2200,male,1992,0.4999999999999999,False
10.1103/PhysRevLett.69.1383,male,1992,10.1103/PhysRevLett.69.2200,male,1992,0.4999999999999999,False
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevLett.76.3128,male,1996,0.24999999999999978,False
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevLett.76.3128,male,1996,0.4999999999999999,False
10.1103/PhysRevE.50.R3338,male,1994,10.1103/PhysRevLett.76.3128,male,1996,0.24999999999999978,False
10.1103/PhysRevE.51.1364,male,1995,10.1103/PhysRevLett.76.3128,male,1996,0.24999999999999978,False
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevLett.76.3128,male,1996,0.4999999999999999,False
10.1103/PhysRevE.54.6769,male,1996,10.1103/PhysRevLett.76.3128,male,1996,0.07142857142857084,False
10.1103/PhysRevE.56.R2394,male,1997,10.1103/PhysRevLett.76.3128,male,1996,0.07142857142857084,True
10.1103/PhysRevE.58.2461,male,1998,10.1103/PhysRevLett.76.3128,male,1996,0.038461538461538325,False
10.1103/PhysRevE.58.4937,male,1998,10.1103/PhysRevLett.76.3128,male,1996,0.24999999999999978,False
10.1103/PhysRevE.59.1038,male,1999,10.1103/PhysRevLett.76.3128,male,1996,0.038461538461538325,False
10.1103/PhysRevE.60.3283,male,1999,10.1103/PhysRevLett.76.3128,male,1996,0.07142857142857084,False
10.1103/PhysRevE.60.7435,male,1999,10.1103/PhysRevLett.76.3128,male,1996,0.24999999999999978,False
10.1103/PhysRevE.67.056409,male,2003,10.1103/PhysRevLett.76.3128,male,1996,0.12499999999999889,False
10.1103/PhysRevE.69.066406,male,2004,10.1103/PhysRevLett.76.3128,male,1996,0.07142857142857084,False
10.1103/PhysRevLett.100.125002,male,2008,10.1103/PhysRevLett.76.3128,male,1996,0.07142857142857084,False
10.1103/PhysRevLett.61.1611,male,1988,10.1103/PhysRevLett.76.3128,male,1996,0.24999999999999978,False
10.1103/PhysRevLett.69.1383,male,1992,10.1103/PhysRevLett.76.3128,male,1996,0.24999999999999978,False
10.1103/PhysRevLett.69.2200,male,1992,10.1103/PhysRevLett.76.3128,male,1996,0.4999999999999999,False
10.1103/PhysRevLett.75.1078,male,1995,10.1103/PhysRevLett.76.3128,male,1996,0.038461538461538325,False
10.1103/PhysRevLett.75.1082,male,1995,10.1103/PhysRevLett.76.3128,male,1996,0.12499999999999889,True
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,True
10.1103/PhysRevA.46.1091,male,1992,10.1103/PhysRevLett.76.3975,male,1996,0.24999999999999978,False
10.1103/PhysRevA.67.013816,male,2003,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevE.47.3780,male,1993,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,False
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevLett.76.3975,male,1996,0.16666666666666685,False
10.1103/PhysRevE.50.R3338,male,1994,10.1103/PhysRevLett.76.3975,male,1996,0.24999999999999978,True
10.1103/PhysRevE.51.1364,male,1995,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,False
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevLett.76.3975,male,1996,0.14285714285714224,False
10.1103/PhysRevE.54.1833,male,1996,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,True
10.1103/PhysRevE.54.1870,male,1996,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevE.55.4602,male,1997,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevE.56.R2394,male,1997,10.1103/PhysRevLett.76.3975,male,1996,0.8333333333333333,True
10.1103/PhysRevE.58.4937,male,1998,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,True
10.1103/PhysRevE.58.R1245,male,1998,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevE.59.1263,male,1999,10.1103/PhysRevLett.76.3975,male,1996,0.07142857142857084,False
10.1103/PhysRevE.59.7110,male,1999,10.1103/PhysRevLett.76.3975,male,1996,0.8333333333333333,False
10.1103/PhysRevE.60.7435,male,1999,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,False
10.1103/PhysRevE.61.1925,male,2000,10.1103/PhysRevLett.76.3975,male,1996,0.07142857142857084,False
10.1103/PhysRevE.62.1202,male,2000,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevE.62.7232,male,2000,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevE.63.056409,male,2001,10.1103/PhysRevLett.76.3975,male,1996,0.011111111111111294,False
10.1103/PhysRevE.65.016405,male,2001,10.1103/PhysRevLett.76.3975,male,1996,1.0,True
10.1103/PhysRevE.65.056407,male,2002,10.1103/PhysRevLett.76.3975,male,1996,0.8333333333333333,False
10.1103/PhysRevE.66.026414,male,2002,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevE.66.036405,male,2002,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevE.67.026416,male,2003,10.1103/PhysRevLett.76.3975,male,1996,0.07142857142857084,False
10.1103/PhysRevE.67.036407,male,2003,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,False
10.1103/PhysRevE.70.066406,male,2004,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,False
10.1103/PhysRevE.71.036411,male,2005,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,False
10.1103/PhysRevE.75.056401,male,2007,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevE.77.016403,male,2008,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevE.79.066406,male,2009,10.1103/PhysRevLett.76.3975,male,1996,1.0,True
10.1103/PhysRevLett.100.125002,male,2008,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,True
10.1103/PhysRevLett.100.245001,male,2008,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevLett.101.075004,male,2008,10.1103/PhysRevLett.76.3975,male,1996,1.0,True
10.1103/PhysRevLett.101.225002,male,2008,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevLett.102.105001,male,2009,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevLett.103.135001,male,2009,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevLett.56.2629,male,1986,10.1103/PhysRevLett.76.3975,male,1996,0.24999999999999978,False
10.1103/PhysRevLett.60.1298,male,1988,10.1103/PhysRevLett.76.3975,male,1996,0.24999999999999978,True
10.1103/PhysRevLett.61.1611,male,1988,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,False
10.1103/PhysRevLett.68.321,male,1992,10.1103/PhysRevLett.76.3975,male,1996,0.24999999999999978,False
10.1103/PhysRevLett.69.1383,male,1992,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,True
10.1103/PhysRevLett.69.2200,male,1992,10.1103/PhysRevLett.76.3975,male,1996,0.16666666666666685,False
10.1103/PhysRevLett.72.1482,male,1994,10.1103/PhysRevLett.76.3975,male,1996,0.24999999999999978,False
10.1103/PhysRevLett.73.260,male,1994,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevLett.74.2002,male,1995,10.1103/PhysRevLett.76.3975,male,1996,1.0,False
10.1103/PhysRevLett.76.3128,male,1996,10.1103/PhysRevLett.76.3975,male,1996,0.4999999999999999,False
10.1103/PhysRevLett.76.3332,male,1996,10.1103/PhysRevLett.76.3975,male,1996,0.07142857142857084,False
10.1103/PhysRevLett.76.3562,male,1996,10.1103/PhysRevLett.76.3975,male,1996,0.24999999999999978,True
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,False
10.1103/PhysRevA.61.033809,male,2000,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.47.3780,male,1993,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.49.R1819,male,1994,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.50.R3338,male,1994,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.51.1364,male,1995,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,False
10.1103/PhysRevE.51.2368,male,1995,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.54.1833,male,1996,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.54.6769,male,1996,10.1103/PhysRevLett.76.4540,male,1996,0.07142857142857084,False
10.1103/PhysRevE.56.R2394,male,1997,10.1103/PhysRevLett.76.4540,male,1996,0.07142857142857084,False
10.1103/PhysRevE.58.4890,male,1998,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.58.4937,male,1998,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.59.1038,male,1999,10.1103/PhysRevLett.76.4540,male,1996,0.07142857142857084,False
10.1103/PhysRevE.59.7042,male,1999,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.59.7110,male,1999,10.1103/PhysRevLett.76.4540,male,1996,0.8333333333333333,False
10.1103/PhysRevE.60.3283,male,1999,10.1103/PhysRevLett.76.4540,male,1996,0.07142857142857084,False
10.1103/PhysRevE.60.7435,male,1999,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,False
10.1103/PhysRevE.61.1925,male,2000,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.61.1954,male,2000,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,False
10.1103/PhysRevE.61.5693,male,2000,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,False
10.1103/PhysRevE.62.7209,male,2000,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,False
10.1103/PhysRevE.64.066403,male,2001,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.65.016402,male,2001,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.65.056407,male,2002,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevE.69.066406,male,2004,10.1103/PhysRevLett.76.4540,male,1996,0.07142857142857084,True
10.1103/PhysRevE.72.026413,male,2005,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,False
10.1103/PhysRevLett.100.125002,male,2008,10.1103/PhysRevLett.76.4540,male,1996,0.07142857142857084,False
10.1103/PhysRevLett.102.175003,male,2009,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,False
10.1103/PhysRevLett.61.1611,male,1988,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,False
10.1103/PhysRevLett.69.1383,male,1992,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,False
10.1103/PhysRevLett.69.2200,male,1992,10.1103/PhysRevLett.76.4540,male,1996,0.8333333333333333,True
10.1103/PhysRevLett.71.2409,male,1993,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,True
10.1103/PhysRevLett.72.1482,male,1994,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevLett.75.1082,male,1995,10.1103/PhysRevLett.76.4540,male,1996,0.4999999999999999,True
10.1103/PhysRevLett.76.3128,male,1996,10.1103/PhysRevLett.76.4540,male,1996,0.07142857142857084,False
10.1103/PhysRevLett.76.3332,male,1996,10.1103/PhysRevLett.76.4540,male,1996,0.49999999999999967,False
10.1103/PhysRevLett.76.3975,male,1996,10.1103/PhysRevLett.76.4540,male,1996,0.8333333333333333,False
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,True
10.1103/PhysRevE.47.3780,male,1993,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevLett.77.4906,male,1996,0.16666666666666685,False
10.1103/PhysRevE.49.5556,male,1994,10.1103/PhysRevLett.77.4906,male,1996,0.011111111111111294,False
10.1103/PhysRevE.50.R3338,male,1994,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevE.51.1364,male,1995,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevLett.77.4906,male,1996,0.16666666666666685,False
10.1103/PhysRevE.54.1833,male,1996,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevE.54.1870,male,1996,10.1103/PhysRevLett.77.4906,male,1996,0.011834319526628612,False
10.1103/PhysRevE.54.6769,male,1996,10.1103/PhysRevLett.77.4906,male,1996,0.07142857142857084,False
10.1103/PhysRevE.56.R2394,male,1997,10.1103/PhysRevLett.77.4906,male,1996,0.07142857142857084,False
10.1103/PhysRevE.58.4937,male,1998,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevE.59.1038,male,1999,10.1103/PhysRevLett.77.4906,male,1996,0.07142857142857084,False
10.1103/PhysRevE.59.7110,male,1999,10.1103/PhysRevLett.77.4906,male,1996,0.8333333333333333,False
10.1103/PhysRevE.60.3283,male,1999,10.1103/PhysRevLett.77.4906,male,1996,0.07142857142857084,True
10.1103/PhysRevE.60.7435,male,1999,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevE.65.056407,male,2002,10.1103/PhysRevLett.77.4906,male,1996,0.8333333333333333,False
10.1103/PhysRevE.66.036405,male,2002,10.1103/PhysRevLett.77.4906,male,1996,0.011834319526628612,False
10.1103/PhysRevE.67.036407,male,2003,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevE.67.056409,male,2003,10.1103/PhysRevLett.77.4906,male,1996,0.12499999999999889,False
10.1103/PhysRevE.69.066406,male,2004,10.1103/PhysRevLett.77.4906,male,1996,0.07142857142857084,False
10.1103/PhysRevE.70.066406,male,2004,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevE.71.036411,male,2005,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevLett.100.125002,male,2008,10.1103/PhysRevLett.77.4906,male,1996,0.07142857142857084,False
10.1103/PhysRevLett.61.1611,male,1988,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevLett.63.2812,male,1989,10.1103/PhysRevLett.77.4906,male,1996,0.011111111111111294,True
10.1103/PhysRevLett.69.1383,male,1992,10.1103/PhysRevLett.77.4906,male,1996,0.4999999999999999,False
10.1103/PhysRevLett.69.2200,male,1992,10.1103/PhysRevLett.77.4906,male,1996,0.16666666666666685,False
10.1103/PhysRevLett.71.2409,male,1993,10.1103/PhysRevLett.77.4906,male,1996,0.011111111111111294,False
10.1103/PhysRevLett.73.2994,male,1994,10.1103/PhysRevLett.77.4906,male,1996,0.011111111111111294,True
10.1103/PhysRevLett.75.1082,male,1995,10.1103/PhysRevLett.77.4906,male,1996,0.011834319526628612,True
10.1103/PhysRevLett.76.3128,male,1996,10.1103/PhysRevLett.77.4906,male,1996,0.07142857142857084,False
10.1103/PhysRevLett.76.3975,male,1996,10.1103/PhysRevLett.77.4906,male,1996,0.16666666666666685,False
10.1103/PhysRevLett.76.4540,male,1996,10.1103/PhysRevLett.77.4906,male,1996,0.07142857142857084,False
10.1103/PhysRevLett.77.1282,male,1996,10.1103/PhysRevLett.77.4906,male,1996,0.12499999999999889,False
10.1103/PhysRevA.45.5830,male,1992,10.1103/PhysRevLett.79.2686,male,1997,0.24999999999999978,False
10.1103/PhysRevA.67.013816,male,2003,10.1103/PhysRevLett.79.2686,male,1997,1.0,False
10.1103/PhysRevE.48.3003,female,1993,10.1103/PhysRevLett.79.2686,male,1997,0.4999999999999999,False
10.1103/PhysRevE.50.R3338,male,1994,10.1103/PhysRevLett.79.2686,male,1997,0.24999999999999978,False
10.1103/PhysRevE.51.1364,male,1995,10.1103/PhysRevLett.79.2686,male,1997,0.24999999999999978,False
10.1103/PhysRevE.53.1068,male,1996,10.1103/PhysRevLett.79.2686,male,1997,0.4999999999999999,False
10.1103/PhysRevE.54.1833,male,1996,10.1103/PhysRevLett.79.2686,male,1997,1.0,False
10.1103/PhysRevE.54.1870,male,1996,10.1103/PhysRevLett.79.2686,male,1997,0.12499999999999889,False
10.1103/PhysRevE.54.6769,male,1996,10.1103/PhysRevLett.79.2686,male,1997,0.07142857142857084,False
10.1103/PhysRevE.55.1011,male,1997,10.1103/PhysRevLett.79.2686,male,1997,0.12499999999999889,False
10.1103/PhysRevE.55.4602,male,1997,10.1103/PhysRevLett.79.2686,male,1997,1.0,False
10.1103/PhysRevE.55.R6352,male,1997,10.1103/PhysRevLett.79.2686,male,1997,0.12499999999999889,False
10.1103/PhysRevE.56.R2394,male,1997,10.1103/PhysRevLett.79.2686,male,1997,0.07142857142857084,False
10.1103/PhysRevE.58.4937,male,1998,10.1103/PhysRevLett.79.2686,male,1997,0.12499999999999889,False
